ImageID,NAME_2,mean,start_dt
20201031T110404_20201102T050211,Paris,8.693420551778613e-5,2020-10-31T11:04:04Z
NA,NA,NA,2020-11-01T12:00:00Z
NA,NA,NA,2020-11-02T12:00:00Z
20201103T114811_20201105T071914,Paris,5.206972154861153e-5,2020-11-03T11:48:11Z
20201104T112904_20201106T051108,Paris,1.0658007621871436e-4,2020-11-04T11:29:04Z
20201105T110956_20201107T044002,Paris,8.816005811072397e-5,2020-11-05T11:09:56Z
NA,NA,NA,2020-11-06T12:00:00Z
20201107T103142_20201109T035051,Paris,1.2629643683853583e-4,2020-11-07T11:22:27Z
NA,NA,NA,2020-11-08T12:00:00Z
20201109T113458_20201111T053702,Paris,1.3793416008542862e-4,2020-11-09T11:34:58Z
NA,NA,NA,2020-11-10T12:00:00Z
NA,NA,NA,2020-11-11T12:00:00Z
20201112T103737_20201114T041603,Paris,1.0229534376538188e-4,2020-11-12T11:28:22Z
NA,NA,NA,2020-11-13T12:00:00Z
20201114T114054_20201116T050627,Paris,7.28045431709408e-5,2020-11-14T11:40:54Z
NA,NA,NA,2020-11-15T12:00:00Z
NA,NA,NA,2020-11-16T12:00:00Z
NA,NA,NA,2020-11-17T12:00:00Z
20201118T102429_20201120T035431,Paris,1.0567872983764068e-4,2020-11-18T11:15:14Z
NA,NA,NA,2020-11-19T12:00:00Z
20201120T112747_20201122T045353,Paris,1.4271802830030073e-4,2020-11-20T11:27:47Z
20201121T110841_20201123T043702,Paris,4.700842090940838e-5,2020-11-21T11:08:41Z
20201122T104935_20201124T042524,Paris,1.1663715666932171e-4,2020-11-22T10:49:35Z
20201123T121159_20201125T053542,Paris,7.249321003147419e-5,2020-11-23T12:11:59Z
20201124T115254_20201126T052335,Paris,1.7847051278158598e-4,2020-11-24T11:52:54Z
NA,NA,NA,2020-11-25T12:00:00Z
20201126T111444_20201128T050058,Paris,1.8935226247219743e-4,2020-11-26T11:14:44Z
20201127T123708_20201129T060803,Paris,1.7307998325716614e-4,2020-11-27T12:37:08Z
20201128T103634_20201130T042819,Paris,1.2852342327477587e-4,2020-11-28T11:27:18Z
NA,NA,NA,2020-11-29T12:00:00Z
20201130T113954_20201203T002221,Paris,2.2355071308199686e-4,2020-11-30T11:39:54Z
